出表日期,公司代號,公司名稱,召開股東會日期,股東依公司法第172條之1行使提案權-提案受理期間,提案受理處所,提案內容,date
1150514,2106,建大,1150603,1150316~1150326,建大工業股份有限公司-董事長室收，510-037彰化縣員林市中山路一段146號，電話：04-8345171,,2026-05-15
1150514,2107,厚生,1150612,1150402~1150413,厚生股份有限公司管理部(台北市漢口街一段82號7樓),,2026-05-15
1150514,2108,南帝,1150526,1150313~1150323,南帝化學工業股份有限公司，地址：高雄市林園區工業一路9號，電話：07-6413621,,2026-05-15
1150514,2109,華豐,1150527,1150321~1150331,本公司財務部，彰化縣大村鄉中山路二段300號,,2026-05-15
1150514,2114,鑫永銓,1150522,1150316~1150326,(鑫永銓股份有限公司財務部 地址：540南投市南崗三路294號電話：049-2263888),,2026-05-15
1150514,2115,六暉-KY,1150527,1150320~1150330,六暉控股股份有限公司台灣分公司董事長室(地址：彰化縣田中鎮新工五路64號，電話：04-8748122),,2026-05-15
1150514,2201,裕隆,1150527,1150312~1150323,本公司財務會計處股東關係組（231029新北市新店區中興路三段三號一樓）,,2026-05-15
1150514,2204,中華,1150529,1150313~1150323,中華汽車工業股份有限公司財務部財稅組(地址：326桃園市楊梅區秀才路618號),,2026-05-15
1150514,2206,三陽工業,1150626,1150418~1150428,三陽工業股份有限公司財管課(303新竹縣湖口鄉中華路3號),,2026-05-15
1150514,2207,和泰車,1150527,1150320~1150330,和泰汽車股份有限公司 公司治理推進室(台北市松江路121號4樓),,2026-05-15
1150514,2208,台船,1150625,1150417~1150427,台灣國際造船股份有限公司董事會(地址：812高雄市小港區中鋼路3號)。,,2026-05-15
1150514,2211,長榮鋼,1150527,1150202~1150211,本公司 公司治理部(地址：104473台北市中山區民生東路二段166號2樓),,2026-05-15
1150514,2227,裕日車,1150626,1150410~1150420,本公司股務組，新北市新店區中興路三段3號1樓,,2026-05-15
1150514,2228,劍麟,1150529,1150322~1150401,本公司財會總處＜地址：新北市汐止區新台五路一段98號19樓，電話：(02)2696-2818＞,,2026-05-15
1150514,2231,為升,1150526,1150320~1150330,(請輸入受理處所及地址，如：XX公司股務部，台北X路X段X號X樓),,2026-05-15
1150514,2233,宇隆,1150526,1150316~1150326,宇隆科技股份有限公司財管處(台中市梧棲區經二路27號),,2026-05-15
1150514,2236,百達-KY,1150629,1150417~1150427,百達精密工業股份有限公司財務部(地址：台北市松山區敦化北路205號3樓，電話：(02)2750-0076，電子郵件信箱：secretary@patec.com.sg),,2026-05-15
1150514,2239,英利-KY,1150617,1150410~1150420,開曼英利工業股份有限公司，地址：台灣彰化縣彰化市中山路二段349號8樓。,,2026-05-15
1150514,2241,艾姆勒,1150528,1150321~1150331,艾姆勒科技股份有限公司財務部，地址：新北市林口區文化三路二段455號10樓，電話：02-2602-6787。,,2026-05-15
1150514,2243,宏旭-KY,1150525,1150323~1150401,宏旭控股股份有限公司台灣分公司，新北市林口區文化一路一段86號2樓,,2026-05-15
1150514,2247,汎德永業,1150612,1150407~1150417,汎德永業汽車股份有限公司 財務部(地址：台北市內湖區行愛路100號6樓),,2026-05-15
1150514,2248,華勝-KY,1150612,1150402~1150413,華勝汽車電子股份有限公司（台北市南京東路二段150號7樓729室）,,2026-05-15
1150514,2250,IKKA-KY,1150626,1150413~1150423,本公司行政部（地址：新竹縣關西鎮深坑子3-1號，電話：03-5870928）,,2026-05-15
1150514,2254,巨鎧精密-創,1150527,1150320~1150330,本公司(臺南市安南區科技二路50號),,2026-05-15
1150514,2258,鴻華先進-創,1150522,1150313~1150323,鴻華先進科技股份有限公司董事會秘書室收 (新北市新店區寶高路26號8樓)。,,2026-05-15
1150514,2301,光寶科,1150520,1150306~1150316,光寶科技股份有限公司(台北市內湖區瑞光路392號),,2026-05-15
1150514,2302,麗正,1150522,1150313~1150323,本公司股務室(地址：台北市士林區承德路四段192-2號，電話：02-28801122) 。,,2026-05-15
1150514,2303,聯電,1150527,1150320~1150330,聯華電子股份有限公司 財務處 (地址：台北市內湖路一段68號8樓),,2026-05-15
1150514,2305,全友,1150526,1150321~1150331,全友電腦股份有限公司會計部，地址：新竹科學園區工業東三路6號,,2026-05-15
1150514,2308,台達電,1150528,1150313~1150323,台達電子工業股份有限公司，台北市內湖區瑞光路186號,,2026-05-15
1150514,2312,金寶,1150525,1150313~1150323,新北市深坑區北深路三段147號（股務室收）,,2026-05-15
1150514,2313,華通,1150528,1150320~1150330,本公司(地址：桃園市蘆竹區新莊里大新路814巷91號),,2026-05-15
1150514,2314,台揚,1150626,1150417~1150428,台揚科技股份有限公司股務室(新竹科學園區新竹市創新二路一號，電話:03-5773335),,2026-05-15
1150514,2316,楠梓電,1150612,1150403~1150413,高雄市楠梓區開發路39號9樓（本公司財會部）,,2026-05-15
1150514,2317,鴻海,1150529,1150209~1150225,鴻海精密工業股份有限公司股務部(新北市土城區自由街2號),,2026-05-15
1150514,2321,東訊,1150526,1150320~1150330,台新綜合證券股務代理部(地址:台北市建國北路一段96號B1),,2026-05-15
1150514,2323,中環,1150611,1150402~1150413,中環股份有限公司股務(地址：台北市中山區民權西路53號15樓),,2026-05-15
1150514,2324,仁寶,1150529,1150306~1150316,仁寶電腦工業股份有限公司股務(台北市內湖區瑞光路581號),,2026-05-15
1150514,2327,國巨*,1150527,1150320~1150330,國巨股份有限公司(地址：新北市新店區寶橋路233之1號3樓)。,,2026-05-15
1150514,2328,廣宇,1150527,1150313~1150323,廣宇科技股份有限公司 地址：新北市中和區建八路200號6樓,,2026-05-15
1150514,2329,華泰,1150529,1150316~1150326,華泰電子股份有限公司 會計處，地址為高雄市楠梓區中三街9號。,,2026-05-15
1150514,2330,台積電,1150604,1150331~1150409,台灣積體電路製造股份有限公司 股務及上市法規遵循部（地址：300096 新竹科學園區力行六路8號）,,2026-05-15
1150514,2331,精英,1150527,1150306~1150316,台北市中山區中山北路三段22-1號9樓 (本公司永續發展暨公司治理部）,,2026-05-15
1150514,2332,友訊,1150525,1150313~1150323,友訊科技股份有限公司財務處（地址：114065台北市內湖區新湖三路289號）,,2026-05-15
1150514,2337,旺宏,1150527,1150312~1150321,旺宏電子股份有限公司股務室，地址：104台北市中山區松江路162之1號2樓,,2026-05-15
1150514,2338,光罩,1150618,1150402~1150413,新竹科學園區新竹縣寶山鄉創新一路11號台灣光罩股份有限公司財務部,,2026-05-15
1150514,2340,台亞,1150625,1150417~1150427,台亞半導體股份有限公司 (地址:新竹科學園區新竹市力行五路一號),,2026-05-15
1150514,2342,茂矽,1150520,1150313~1150323,台灣茂矽電子(股)公司財務處(地址：新竹市科學園區研新一路1號),,2026-05-15
1150514,2344,華邦電,1150529,1150313~1150323,華邦電子股份有限公司股務辦事處,,2026-05-15
1150514,2345,智邦,1150611,1150404~1150414,智邦科技股份有限公司 股務處，地址：30077新竹市科學園區研新三路一號，電話：03-5770270,,2026-05-15
1150514,2347,聯強,1150529,1150323~1150402,聯強國際股份有限公司【地址：台北市南港區巿民大道8段205號27樓】,,2026-05-15
1150514,2348,海悅,1150617,1150413~1150423,海悅國際開發股份有限公司（地址：105台北市敦化北路260號7樓),,2026-05-15
1150514,2349,錸德,1150616,1150407~1150417,錸德科技股份有限公司財務中心(地址：新竹縣湖口鄉新竹工業區光復北路42號，電話：03-5985696分機8800),,2026-05-15
1150514,2351,順德,1150521,1150315~1150325,順德工業股份有限公司（彰化市彰南路二段260號）,,2026-05-15
1150514,2352,佳世達,1150529,1150320~1150331,333桃園市龜山區山鶯路157號 佳世達科技股份有限公司 財務中心,,2026-05-15
1150514,2353,宏碁,1150529,1150313~1150323,宏碁股份有限公司股務室 (105001台北市松山區復興北路369號7樓之5),,2026-05-15
1150514,2354,鴻準,1150529,1150320~1150331,鴻準精密工業股份有限公司董事會秘書室(新北市土城區中山路3-2號),,2026-05-15
1150514,2355,敬鵬,1150624,1150417~1150427,(敬鵬工業股份有限公司﹝地址：桃園市蘆竹區內厝里內厝街四十六號，電話：03-3222226﹞,,2026-05-15
1150514,2356,英業達,1150527,1150317~1150327,英業達股份有限公司股務部，台北市士林區後港街66號,,2026-05-15
1150514,2357,華碩,1150529,1150323~1150401,凱基證券股份有限公司股務代理部(台北市重慶南路一段2號5樓),,2026-05-15
1150514,2359,所羅門,1150609,1150326~1150407,所羅門股份有限公司股務室(地址：11494台北內湖區行忠路42號6樓),,2026-05-15
1150514,2360,致茂,1150529,1150320~1150331,桃園市龜山區文茂路88號(本公司財務處),,2026-05-15
1150514,2362,藍天,1150529,1150317~1150327,藍天電腦股份有限公司 股務室(地址：新北市新莊區思源路555號35樓，電話(02)2278-9696),,2026-05-15
1150514,2363,矽統,1150526,1150320~1150330,矽統科技股份有限公司財務部收，地址：新竹市公道五路二段180號,,2026-05-15
1150514,2364,倫飛,1150612,1150407~1150417,台北市內湖區瑞光路550號11樓，本公司櫃台,,2026-05-15
1150514,2365,昆盈,1150617,1150407~1150416,昆盈企業股份有限公司財會處，地址：新北市三重區重新路五段492號。,,2026-05-15
1150514,2367,燿華,1150616,1150410~1150420,燿華電子股份有限公司 財務部(236新北市土城區中山路4巷3號),,2026-05-15
1150514,2368,金像電,1150529,1150316~1150326,金像電子股份有限公司 地址: 中壢工業區西園路113號 財務處,,2026-05-15
1150514,2369,菱生,1150528,1150313~1150323,菱生精密工業股份有限公司股務，台中市潭子區南二路22-1號,,2026-05-15
1150514,2371,大同,1150526,1150310~1150320,大同股份有限公司董事會秘書處(地址：臺北市中山區中山北路3段22號),,2026-05-15
1150514,2373,震旦行,1150617,1150410~1150420,震旦行股份有限公司會計部(台北市信義路五段2號16樓)。,,2026-05-15
1150514,2374,佳能,1150625,1150410~1150420,佳能企業股份有限公司財會處，新北市新莊區中環路三段 200號15樓，電話：(02)8522-9788(例假日除外)。,,2026-05-15
1150514,2375,凱美,1150525,1150316~1150326,凱美電機股份有限公司：汐&#12108;區新台五路&#12032;段81號13樓,,2026-05-15
1150514,2376,技嘉,1150609,1150326~1150407,本公司公司治理主管，新北市新店區寶強路6號10樓，電話：02-8912-4000。,,2026-05-15
1150514,2377,微星,1150611,1150402~1150413,微星科技股份有限公司財務中心新北市中和區立德街69號 電話：02-3234-5599,,2026-05-15
1150514,2379,瑞昱,1150527,1150309~1150319,瑞昱半導體股份有限公司財務處 (地址：新竹科學園區創新二路2號，電話：03-5780211),,2026-05-15
1150514,2380,虹光,1150610,1150402~1150413,虹光精密工業(股)公司財務部(新竹科學園區研新一路20號),,2026-05-15
1150514,2382,廣達,1150529,1150313~1150323,廣達電腦股份有限公司財務中心 (地址：桃園市龜山區文化二路211號),,2026-05-15
1150514,2383,台光電,1150527,1150323~1150401,本公司(地址：桃園巿觀音區大同一路18號 財務處收),,2026-05-15
1150514,2385,群光,1150528,1150316~1150326,群光電子股份有限公司財務處﹝地址：新北市三重區光復路2段69號39樓，電話：(02)6626-6788 分機 16013﹞,,2026-05-15
1150514,2387,精元,1150529,1150323~1150402,精元電腦股份有限公司(台中市大雅區昌平路四段475號),,2026-05-15
1150514,2388,威盛,1150618,1150317~1150327,威盛電子股份有限公司財務部(地址: 新北市新店區中正路533號1樓),,2026-05-15
1150514,2390,云辰,1150617,1150411~1150421,云辰電子開發股份有限公司財務部，地址：新北市土城區中華路一段 50號3樓。,,2026-05-15
1150514,2392,正崴,1150624,1150402~1150413,正崴精密工業股份有限公司股務部，新北市土城區中山路18號。,,2026-05-15
1150514,2393,億光,1150609,1150404~1150414,億光電子工業股份有限公司，地址：新北市樹林區中華路6-8號,,2026-05-15
1150514,2395,研華,1150529,1150323~1150401,研華股份有限公司(台北市內湖區瑞光路26巷20弄1號),,2026-05-15
1150514,2397,友通,1150527,1150319~1150330,新北巿汐止區新台五路一段97號10樓，聯絡電話:(02)2697-2986分機3634,,2026-05-15
1150514,2399,映泰,1150617,1150410~1150420,新北市新店區民權路108-2號3樓，映泰股份有限公司 財務部收。,,2026-05-15
1150514,2401,凌陽,1150615,1150331~1150410,新竹科學園區創新一路十九號(凌陽科技股份有限公司),,2026-05-15
1150514,2402,毅嘉,1150616,1150330~1150409,桃園市龜山區華亞二路268號,,2026-05-15
1150514,2404,漢唐,1150529,1150320~1150331,新北市中和區橋和路13號13樓,,2026-05-15
1150514,2405,輔信,1150605,1150330~1150409,輔信科技股份有限公司(地址：台北市內湖區瑞光路76巷30號),,2026-05-15
1150514,2406,國碩,1150626,1150417~1150428,國碩科技工業股份有限公司 財務與投資部（地址：新竹縣湖口鄉工業一路3號  ）,,2026-05-15
1150514,2408,南亞科,1150521,1150317~1150326,114030台北市內湖區南京東路六段380號10樓(A5棟)，本公司股務組。,,2026-05-15
1150514,2409,友達,1150528,1150313~1150323,30078新竹科學園區新竹市力行二路一號(友達光電股份有限公司公司治理部),,2026-05-15
1150514,2412,中華電,1150529,1150313~1150323,中華電信股份有限公司，地址：台北市信義路一段21-3號,,2026-05-15
1150514,2413,環科,1150616,1150407~1150417,環隆科技股份有限公司財務部[地址：408台中市工業區二十七路三號],,2026-05-15
1150514,2414,精技,1150623,1150414~1150423,精技電腦股份有限公司 財務部(地址：台北市內湖區新湖二路238號1樓),,2026-05-15
1150514,2415,錩新,1150611,1150403~1150413,"錩新科技股份有限公司(地址:台北市遼寧街179號20樓,聯絡人:林小姐)",,2026-05-15
1150514,2417,圓剛,1150611,1150404~1150413,圓剛科技股份有限公司股務部 (新北市中和區建一路135號8樓。),,2026-05-15
1150514,2419,仲琦,1150522,1150316~1150326,仲琦科技股份有限公司(地址: 新竹市科學園區力行一路1-8號),,2026-05-15
1150514,2420,新巨,1150520,1150313~1150323,新巨企業股份有限公司。地址：新北市新店區&#11936;權路50號10樓,,2026-05-15
1150514,2421,建準,1150525,1150316~1150326,建準電機工業(股)公司 地址：高雄市前鎮區新衙路296巷30號(營運總部) 電話：(07)8135888,,2026-05-15
