出表日期,報告年度,公司代號,公司名稱,使用率(再生能源/總能源),資料範圍,取得驗證,date
1150513,113,6141,柏承,N/A,N/A,N/A,2026-05-18
1150513,113,6142,友勁,N/A,N/A,N/A,2026-05-18
1150513,113,6152,百一,33.0000%,僅子公司,N/A,2026-05-18
1150513,113,6153,嘉聯益,0.0000%,母公司樹林廠,N/A,2026-05-18
1150513,113,6155,鈞寶,N/A,N/A,N/A,2026-05-18
1150513,113,6164,華興,N/A,N/A,N/A,2026-05-18
1150513,113,6165,浪凡,N/A,N/A,N/A,2026-05-18
1150513,113,6166,凌華,4.2475%,僅母公司 ,N/A,2026-05-18
1150513,113,6168,宏齊,0.0000%,母公司,N/A,2026-05-18
1150513,113,6176,瑞儀,3.2000%,台灣廠區、吳江廠區、南京廠區及廣州廠區,ISO 50001,2026-05-18
1150513,113,6177,達麗,N/A,N/A,N/A,2026-05-18
1150513,113,6183,關貿,N/A,N/A,N/A,2026-05-18
1150513,113,6184,大豐電,0.0000%,大豐有線電視股份有限公司，未包含合併財務報表中之子公司,N/A,2026-05-18
1150513,113,6189,豐藝,N/A,N/A,N/A,2026-05-18
1150513,113,6191,精成科,N/A,N/A,N/A,2026-05-18
1150513,113,6192,巨路,N/A,N/A,N/A,2026-05-18
1150513,113,6196,帆宣,0.0000%,母公司,ISO 50001,2026-05-18
1150513,113,6197,佳必琪,N/A,N/A,N/A,2026-05-18
1150513,113,6201,亞弘電,N/A,N/A,N/A,2026-05-18
1150513,113,6202,盛群,N/A,N/A,N/A,2026-05-18
1150513,113,6205,詮欣,N/A,N/A,N/A,2026-05-18
1150513,113,6206,飛捷,N/A,N/A,N/A,2026-05-18
1150513,113,6209,今國光,N/A,N/A,N/A,2026-05-18
1150513,113,6213,聯茂,N/A,N/A,ISO 50001,2026-05-18
1150513,113,6214,精誠,4.5559%,僅母公司總部大樓,ISO 50001,2026-05-18
1150513,113,6215,和椿,N/A,N/A,N/A,2026-05-18
1150513,113,6216,居易,N/A,N/A,N/A,2026-05-18
1150513,113,6224,聚鼎,N/A,N/A,N/A,2026-05-18
1150513,113,6225,天瀚,N/A,N/A,N/A,2026-05-18
1150513,113,6226,光鼎,N/A,N/A,N/A,2026-05-18
1150513,113,6230,尼得科超眾,N/A,N/A,N/A,2026-05-18
1150513,113,6235,華孚,3.3610%,"華孚科技股份有限公司、
昆山華復精密金屬有限公司、
華孚精密科技(馬鞍山)有限公司、
華譽精密科技(含山)有限公司。",N/A,2026-05-18
1150513,113,6239,力成,3.3000%,僅台灣區域力成科技,ISO 50001,2026-05-18
1150513,113,6243,迅杰,N/A,N/A,N/A,2026-05-18
1150513,113,6257,矽格,2.8564%,本公司以下營運據點：矽格股份有限公司(湖口廠)、矽格股份有限公司(北興廠)、矽格股份有限公司(中興廠),N/A,2026-05-18
1150513,113,6269,台郡,N/A,N/A,ISO 50001,2026-05-18
1150513,113,6271,同欣電,0.1545%,已完成合併財務報表之母子公司,N/A,2026-05-18
1150513,113,6277,宏正,N/A,N/A,N/A,2026-05-18
1150513,113,6278,台表科,N/A,N/A,N/A,2026-05-18
1150513,113,6281,全國電,N/A,N/A,N/A,2026-05-18
1150513,113,6282,康舒,21.6799%,康舒科技+滬華五金之各營運據點,ISO 50001,2026-05-18
1150513,113,6283,淳安,N/A,N/A,N/A,2026-05-18
1150513,113,6285,啟碁,21.0600%,2024 年能源使用計算範圍為啓碁總部、台北辦公室、力行廠、南科廠、啟佳、啟新、啟基永昌（ 昆山）、啟基永昌（ 南京）、越南廠、美國與英國子公司；德國以及日本子公司採居家辦公形式，因此未計入；墨西哥廠區因數據未涵蓋完整一年也未計入。,ISO 50001,2026-05-18
1150513,113,6405,悅城,N/A,N/A,N/A,2026-05-18
1150513,113,6409,旭隼,0.2100%,"(一)旭隼科技集團為不斷電系統(Uninterruptible Power System；UPS)、電源轉換器(Inverter)、太陽能逆變器(Photovoltaic Inverter；PV Inverter) 、儲能系統(Energy Storage System)及電動車充電器(EV Charger)等電子產品之DMS(Design & Manufacturing Service；設計生產製造服務)廠商。主要業務為替世界各國品牌客戶進行設計製造，產品銷售以外銷為主，近三年度之外銷金額佔營收比重均超過九成以上。
(二)旭隼科技集團之自身營運的碳排放（範疇1、2） ，亦採用直接電力在最終能源消耗總額中的份額進行管理。自身營運耗用之能源(範疇1及範疇2)，絕大部分都為公司營運所需之外購電力(＞99％)，且均為所在地區之市政供電。
(三)旭隼集團使用的能源，絕大部分是外購電力（市政供電），全球有統一的轉換係數；生質燃料僅使用車用汽油以及柴油；依集團總公司所在地司法管轄區（臺灣）所公布「溫室氣體排放係數管理表(6.0.4版本2019年6月) 」之高位熱值，計算轉換係數:
1cal＝4.184J；1Wh＝3,600J
燃料：
1L（公升）車用汽油＝7800 Kcal/L@4.184J/cal＝32,635.2KJ/109＝0.0326352GJ/L
1KL（公秉）車用汽油＝0.0326352GJ/L@1000＝32.6352 GJ/KL
1L（公升）柴油＝8400 Kcal/L@4.184J/cal＝35,145.6KJ/109＝0.0351456GJ/L
1KL（公秉）柴油＝0.0351456GJ/L@1000＝35.1456GJ/KL
電力：
1KWh（度）＝3,600J@1000/109＝0.0036 GJ/ kWh
1MWh（兆瓦）＝0.0036 GJ/ kWh @1000＝3.6 GJ/ MWh
(四)涵蓋範圍包含合併財務報表之母子公司

",ISAE3000,2026-05-18
1150513,113,6412,群電,55.5600%,台北總公司、東莞廠、蘇州廠、重慶廠、泰國廠,ISO 50001,2026-05-18
1150513,113,6414,樺漢,0.0000%,新北市中和區建康路10號3~6F,ISO 50001,2026-05-18
1150513,113,6415,矽力*-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6416,瑞祺電通,N/A,N/A,N/A,2026-05-18
1150513,113,6426,統新,N/A,N/A,N/A,2026-05-18
1150513,113,6431,光麗-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6438,迅得,0.0000%,母公司,N/A,2026-05-18
1150513,113,6442,光聖,0.0000%,母公司,N/A,2026-05-18
1150513,113,6443,元晶,N/A,N/A,N/A,2026-05-18
1150513,113,6446,藥華藥,N/A,N/A,N/A,2026-05-18
1150513,113,6449,鈺邦,N/A,N/A,N/A,2026-05-18
1150513,113,6451,訊芯-KY,3.9523%,"""中國廣東省中山市火炬開發區建業東路9號""
",ISO 50001,2026-05-18
1150513,113,6456,GIS-KY,87.6400%,已完成合併報表之母子公司,ISO 50001,2026-05-18
1150513,113,6464,台數科,0.2193%,已完成合併財務報表之母子公司,N/A,2026-05-18
1150513,113,6472,保瑞,N/A,N/A,N/A,2026-05-18
1150513,113,6477,安集,N/A,N/A,N/A,2026-05-18
1150513,113,6491,晶碩,N/A,N/A,N/A,2026-05-18
1150513,113,6504,南六,N/A,N/A,N/A,2026-05-18
1150513,113,6505,台塑化,0.0014%,母公司,N/A,2026-05-18
1150513,113,6515,穎崴,N/A,N/A,N/A,2026-05-18
1150513,113,6525,捷敏-KY,1.2089%,合併財務報表之母子公司,N/A,2026-05-18
1150513,113,6526,達發,0.0000%,已完成母公司,N/A,2026-05-18
1150513,113,6531,愛普*,N/A,N/A,N/A,2026-05-18
1150513,113,6533,晶心科,N/A,N/A,N/A,2026-05-18
1150513,113,6534,正瀚-創,11.4259%,已完成合併財務報表之母子公司,N/A,2026-05-18
1150513,113,6541,泰福-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6550,北極星藥業-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6552,易華電,N/A,N/A,N/A,2026-05-18
1150513,113,6558,興能高,N/A,N/A,N/A,2026-05-18
1150513,113,6573,虹揚-KY,N/A,N/A,青山永續聯合會計師事務所,2026-05-18
1150513,113,6579,研揚,N/A,N/A,N/A,2026-05-18
1150513,113,6581,鋼聯,0.6800%,-,ISO 50001,2026-05-18
1150513,113,6582,申豐,N/A,N/A,N/A,2026-05-18
1150513,113,6585,鼎基,N/A,N/A,N/A,2026-05-18
1150513,113,6589,台康生技,N/A,N/A,N/A,2026-05-18
1150513,113,6591,動力-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6592,和潤企業,N/A,N/A,N/A,2026-05-18
1150513,113,6598,ABC-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6605,帝寶,N/A,N/A,N/A,2026-05-18
1150513,113,6606,建德工業,N/A,N/A,N/A,2026-05-18
1150513,113,6625,必應,N/A,N/A,N/A,2026-05-18
1150513,113,6641,基士德-KY,26.3029%,"包含母公司及其他：(1)川源(中國)機械有限公司及其5個分公司 (2)川源環境科技(揚州)有限公司 (3)基士德環科股份有限公司 (4)基士德科技股份有限公司台灣分公司 (5)Chuan Yuan Hydraulic Engineering Co., Ltd.)",N/A,2026-05-18
1150513,113,6645,金萬林-創,N/A,N/A,N/A,2026-05-18
1150513,113,6655,科定,N/A,N/A,N/A,2026-05-18
1150513,113,6657,華安,0.0000%,華安醫學股份有限公司,N/A,2026-05-18
1150513,113,6658,聯策,N/A,N/A,N/A,2026-05-18
1150513,113,6666,羅麗芬-KY,N/A,N/A,ISO 50001,2026-05-18
1150513,113,6668,中揚光,N/A,N/A,N/A,2026-05-18
1150513,113,6669,緯穎,66.7718%,包含合併財務報表之母子(孫)公司,ISO 50001,2026-05-18
1150513,113,6670,復盛應用,0.4481%,母公司,N/A,2026-05-18
1150513,113,6671,三能-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6672,騰輝電子-KY,0.8600%,合併報表之子公司生產型廠區,N/A,2026-05-18
1150513,113,6674,鋐寶科技,N/A,N/A,N/A,2026-05-18
1150513,113,6689,伊雲谷,5.2179%,伊雲谷母公司(全台營運據點包含三重、菜寮、士林、台中、高雄辦公室),N/A,2026-05-18
1150513,113,6691,洋基工程,N/A,N/A,N/A,2026-05-18
1150513,113,6695,芯鼎,N/A,N/A,N/A,2026-05-18
1150513,113,6698,旭暉應材,4.9870%,母公司,N/A,2026-05-18
1150513,113,6706,惠特,N/A,N/A,N/A,2026-05-18
1150513,113,6715,嘉基,N/A,N/A,N/A,2026-05-18
1150513,113,6719,力智,N/A,N/A,N/A,2026-05-18
1150513,113,6742,澤米,N/A,N/A,N/A,2026-05-18
1150513,113,6743,安普新,N/A,N/A,N/A,2026-05-18
1150513,113,6753,龍德造船,0.0000%,僅母公司,N/A,2026-05-18
1150513,113,6754,匯僑設計,N/A,N/A,N/A,2026-05-18
1150513,113,6756,威鋒電子,N/A,N/A,N/A,2026-05-18
1150513,113,6757,台灣虎航,N/A,N/A,N/A,2026-05-18
1150513,113,6768,志強-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6770,力積電,1.0813%,力積電個體及合併財報子公司,ISO 50001,2026-05-18
1150513,113,6771,平和環保-創,N/A,N/A,N/A,2026-05-18
1150513,113,6776,展碁國際,3.0000%,已完成合併財務報表之母子公司,N/A,2026-05-18
1150513,113,6781,AES-KY,80.5900%,申報數據未包含太普越南,ISO 50001,2026-05-18
1150513,113,6782,視陽,13.0000%,合併財務報表之母子公司,N/A,2026-05-18
1150513,113,6789,采鈺,37.0521%,采鈺公司新竹廠及龍潭廠,ISO 50001,2026-05-18
1150513,113,6790,永豐實,18.5100%,台灣區主要紙品工廠；統計能源項目包含太陽能、生質能、替代燃料等再生能源。,ISO 50001,2026-05-18
1150513,113,6792,詠業,N/A,N/A,N/A,2026-05-18
1150513,113,6794,向榮生技-創,N/A,N/A,N/A,2026-05-18
1150513,113,6796,晉弘,N/A,N/A,N/A,2026-05-18
1150513,113,6799,來頡,N/A,N/A,N/A,2026-05-18
1150513,113,6805,富世達,N/A,N/A,N/A,2026-05-18
1150513,113,6806,森崴能源,28.4531%,森崴土城總部辦公室2024年購買綠電度數/森崴(土城總部辦公室+彰化辦公室+台南歸仁辦公室)總用電度數,ISO 50001,2026-05-18
1150513,113,6807,峰源-KY,19.3548%,主要生產基地,N/A,2026-05-18
1150513,113,6830,汎銓,N/A,N/A,N/A,2026-05-18
1150513,113,6834,天二科技,N/A,N/A,N/A,2026-05-18
1150513,113,6835,圓裕,N/A,N/A,N/A,2026-05-18
1150513,113,6838,台新藥,N/A,N/A,N/A,2026-05-18
1150513,113,6854,錼創科技-KY創,N/A,N/A,N/A,2026-05-18
1150513,113,6861,睿生光電,N/A,N/A,N/A,2026-05-18
1150513,113,6862,三集瑞-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6863,永道-KY,10.0800%,已完成合併財務報表之母子公司,N/A,2026-05-18
1150513,113,6869,雲豹能源,40.7300%,僅母公司,N/A,2026-05-18
1150513,113,6873,泓德能源,N/A,N/A,N/A,2026-05-18
1150513,113,6885,全福生技,N/A,N/A,N/A,2026-05-18
1150513,113,6887,寶綠特-KY,4.7945%,已完成合併財務報表之母子公司,N/A,2026-05-18
1150513,113,6890,來億-KY,12.9193%,臺灣總部、樂億、樂億Ⅱ、億春、億柏、億碩、昌億、嘉智、億泉、億福、歐紐,N/A,2026-05-18
1150513,113,6901,鑽石投資,0.0000%,母公司(目前無應納入合併財務報告子公司),N/A,2026-05-18
1150513,113,6902,GOGOLOOK-創,N/A,N/A,N/A,2026-05-18
1150513,113,6906,現觀科,N/A,N/A,N/A,2026-05-18
1150513,113,6909,創控,19.9967%,已完成母公司,N/A,2026-05-18
1150513,113,6914,阜爾運通,N/A,N/A,N/A,2026-05-18
1150513,113,6916,華凌,0.0000%,母公司及合併財務報表之重要子公司,N/A,2026-05-18
1150513,113,6918,愛派司,N/A,N/A,N/A,2026-05-18
1150513,113,6919,康霈*,N/A,N/A,N/A,2026-05-18
1150513,113,6923,中台,N/A,N/A,N/A,2026-05-18
1150513,113,6924,榮惠-KY創,2.3600%,僅涵蓋台灣分公司及泰國子公司等營運與生產據點,N/A,2026-05-18
1150513,113,6928,攸泰科技,14.0480%,僅母公司,N/A,2026-05-18
1150513,113,6931,青松健康,N/A,N/A,N/A,2026-05-18
1150513,113,6933,AMAX-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6936,永鴻生技,N/A,N/A,N/A,2026-05-18
1150513,113,6937,天虹,N/A,N/A,N/A,2026-05-18
1150513,113,6944,兆聯實業,N/A,N/A,N/A,2026-05-18
1150513,113,6949,沛爾生醫-創,N/A,N/A,N/A,2026-05-18
1150513,113,6951,青新-創,N/A,N/A,N/A,2026-05-18
1150513,113,6952,大武山,N/A,N/A,ISO 50001,2026-05-18
1150513,113,6955,邦睿生技-創,N/A,N/A,N/A,2026-05-18
1150513,113,6957,裕慶-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6958,日盛台駿,N/A,N/A,N/A,2026-05-18
1150513,113,6962,奕力-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6965,中傑-KY,N/A,N/A,N/A,2026-05-18
1150513,113,6969,成信實業*-創,N/A,N/A,N/A,2026-05-18
1150513,113,6988,威力暘-創,N/A,N/A,N/A,2026-05-18
1150513,113,6994,富威電力,10.0000%,數據僅涵蓋頂埔大樓富威電力總部,N/A,2026-05-18
1150513,113,7631,聚賢研發,N/A,N/A,N/A,2026-05-18
1150513,113,7705,三商餐飲,N/A,N/A,N/A,2026-05-18
1150513,113,7722,LINEPAY,N/A,N/A,N/A,2026-05-18
1150513,113,7732,金興精密,17.5770%,已完成合併報表之母子公司,N/A,2026-05-18
1150513,113,7736,虎山,N/A,N/A,N/A,2026-05-18
1150513,113,7740,熙特爾,N/A,N/A,N/A,2026-05-18
1150513,113,7749,意騰-KY,N/A,N/A,N/A,2026-05-18
1150513,113,7788,松川精密,N/A,N/A,N/A,2026-05-18
1150513,113,8011,台通,N/A,N/A,N/A,2026-05-18
1150513,113,8016,矽創,N/A,N/A,N/A,2026-05-18
1150513,113,8021,尖點,1.1873%,僅母公司,ISO 50001,2026-05-18
1150513,113,8028,昇陽半導體,N/A,N/A,N/A,2026-05-18
1150513,113,8033,雷虎,N/A,N/A,N/A,2026-05-18
1150513,113,8039,台虹,0.0200%,一廠、二廠、三廠、五廠,ISO 50001,2026-05-18
1150513,113,8045,達運光電,N/A,N/A,N/A,2026-05-18
1150513,113,8046,南電,0.1000%,母公司,N/A,2026-05-18
1150513,113,8070,長華*,0.1000%,包含合併財務報表之母子公司,確信準則3000號（TWSAE3000） ,2026-05-18
1150513,113,8072,陞泰,N/A,N/A,N/A,2026-05-18
1150513,113,8081,致新,N/A,N/A,N/A,2026-05-18
1150513,113,8101,華冠,N/A,N/A,N/A,2026-05-18
1150513,113,8103,瀚荃,1.4000%,新北市淡水區中正東路一段3巷9號9樓,N/A,2026-05-18
1150513,113,8104,錸寶,N/A,N/A,N/A,2026-05-18
1150513,113,8105,凌巨,N/A,N/A,N/A,2026-05-18
1150513,113,8110,華東,1.0013%,僅母公司,ISO 50001,2026-05-18
1150513,113,8112,至上,N/A,N/A,N/A,2026-05-18
1150513,113,8114,振樺電,N/A,N/A,N/A,2026-05-18
1150513,113,8131,福懋科,3.0900%,福懋科技公司全廠區,ISO 50001,2026-05-18
1150513,113,8150,南茂,0.5657%,已完成合併財務報表之母子公司,ISO 50001,2026-05-18
1150513,113,8162,微矽電子-創,N/A,N/A,中華民國確信準則3000號,2026-05-18
1150513,113,8163,達方,8.7053%,達方(包含總部與桃園廠、台南廠、蘇州廠、淮安廠、重慶廠、越南廠),ISO 50001,2026-05-18
1150513,113,8201,無敵,N/A,N/A,N/A,2026-05-18
1150513,113,8210,勤誠,5.4900%,勤誠總部、嘉義廠、勤昆廠、前盛廠、勤鋒廠、美國辦公室、德國辦公室、中國辦公室,ISO 50001,2026-05-18
1150513,113,8213,志超,0.5761%,統盟無錫、志超遂寧,ISO 50001,2026-05-18
1150513,113,8215,明基材,23.7244%,桃園廠區、雲林廠區及大陸廠區,ISO 50001,2026-05-18
1150513,113,8222,寶一,N/A,N/A,N/A,2026-05-18
1150513,113,8249,菱光,N/A,N/A,N/A,2026-05-18
1150513,113,8261,富鼎,N/A,N/A,N/A,2026-05-18
1150513,113,8271,宇瞻,N/A,N/A,N/A,2026-05-18
1150513,113,8341,日友,N/A,N/A,N/A,2026-05-18
1150513,113,8367,建新國際,N/A,N/A,N/A,2026-05-18
1150513,113,8374,羅昇,N/A,N/A,N/A,2026-05-18
1150513,113,8404,百和興業-KY,42.0851%,江蘇百宏複合材料科技股份有限公司、東莞百宏實業有限公司、越南百宏責任有限公司,ISO 50001,2026-05-18
1150513,113,8411,福貞-KY,N/A,N/A,N/A,2026-05-18
1150513,113,8422,可寧衛,46.1700%,本公司以下營運據點：上評資源循環股份有限公司、大倉實業股份有限公司、大創綠能股份有限公司、可寧衛企業股份有限公司、可寧衛股份有限公司-固化廠、可寧衛股份有限公司-總部、吉鼎材料股份有限公司、岡聯事業股份有限公司,ISO 50001,2026-05-18
1150513,113,8429,金麗-KY,N/A,N/A,N/A,2026-05-18
1150513,113,8438,昶昕,N/A,N/A,N/A,2026-05-18
1150513,113,8442,威宏-KY,32.7000%,合併財務報表之母子公司,N/A,2026-05-18
1150513,113,8443,阿瘦,N/A,N/A,N/A,2026-05-18
1150513,113,8454,富邦媒,N/A,N/A,N/A,2026-05-18
1150513,113,8462,柏文,N/A,N/A,N/A,2026-05-18
1150513,113,8463,潤泰材,N/A,N/A,N/A,2026-05-18
1150513,113,8464,億豐,N/A,N/A,N/A,2026-05-18
1150513,113,8466,美吉吉-KY,2.0957%,"美喆國際企業股份有限公司(土城總公司：新北市土城區大暖路126號及台南廠區：台南市安南區工業三路16號)
東莞美哲塑膠製品有限公司
東莞普隆塑膠製品有限公司
",N/A,2026-05-18
1150513,113,8467,波力-KY,3.4100%,台灣總公司/台灣大里廠/桐鄉波力/桐鄉健佑,N/A,2026-05-18
1150513,113,8473,山林水,0.2000%,合併財務報表之母子公司,N/A,2026-05-18
1150513,113,8476,台境*,N/A,N/A,N/A,2026-05-18
1150513,113,8478,東哥遊艇,N/A,N/A,N/A,2026-05-18
1150513,113,8481,政伸,4.1700%,母公司,N/A,2026-05-18
1150513,113,8482,商億-KY,N/A,N/A,N/A,2026-05-18
1150513,113,8487,愛爾達-創,N/A,N/A,N/A,2026-05-18
1150513,113,8488,吉源-KY,N/A,N/A,N/A,2026-05-18
1150513,113,8499,鼎炫-KY,N/A,N/A,N/A,2026-05-18
1150513,113,8926,台汽電,N/A,N/A,N/A,2026-05-18
1150513,113,8940,新天地,N/A,N/A,N/A,2026-05-18
1150513,113,8996,高力,N/A,N/A,N/A,2026-05-18
1150513,113,9802,鈺齊-KY,8.9132%,台灣總部、中國和誠廠、柬埔寨齊鼎廠、越南鈺齊廠,N/A,2026-05-18
1150513,113,9902,台火,N/A,N/A,N/A,2026-05-18
1150513,113,9904,寶成,26.6903%,本公司製鞋業務範圍中，共有8個廠區有取得能源管理驗證,ISO 50001,2026-05-18
1150513,113,9905,大華,N/A,N/A,N/A,2026-05-18
1150513,113,9906,欣巴巴,N/A,N/A,N/A,2026-05-18
1150513,113,9907,統一實,0.8900%,母公司個體(包含:台灣個體一廠及二廠),N/A,2026-05-18
1150513,113,9908,大台北,N/A,N/A,N/A,2026-05-18
1150513,113,9910,豐泰,21.4000%,包含豐泰集團總部及各地區子公司，但不包含控股等關係企業。,N/A,2026-05-18
1150513,113,9911,櫻花,N/A,N/A,N/A,2026-05-18
1150513,113,9912,偉聯,N/A,N/A,N/A,2026-05-18
1150513,113,9914,美利達,4.7000%,已完成母公司,ISO 50001,2026-05-18
1150513,113,9917,中保科,N/A,N/A,N/A,2026-05-18
1150513,113,9918,欣天然,N/A,N/A,N/A,2026-05-18
1150513,113,9919,康那香,N/A,N/A,N/A,2026-05-18
1150513,113,9921,巨大,12.0459%,巨大集團-台灣廠（日南）,ISO 50001,2026-05-18
1150513,113,9924,福興,N/A,N/A,N/A,2026-05-18
1150513,113,9925,新保,N/A,N/A,N/A,2026-05-18
1150513,113,9926,新海,N/A,N/A,N/A,2026-05-18
1150513,113,9927,泰銘,N/A,N/A,N/A,2026-05-18
1150513,113,9928,中視,N/A,N/A,N/A,2026-05-18
1150513,113,9929,秋雨,N/A,N/A,N/A,2026-05-18
1150513,113,9930,中聯資源,2.0286%,涵蓋母公司南部研磨廠及中部研磨廠,ISO 50001,2026-05-18
1150513,113,9931,欣高,N/A,N/A,N/A,2026-05-18
1150513,113,9933,中鼎,61.0000%,總部大樓再生能源使用率,N/A,2026-05-18
1150513,113,9934,成霖,0.0800%,子公司(山東美林衛浴有限公司),ISO 50001,2026-05-18
1150513,113,9935,慶豐富,N/A,N/A,N/A,2026-05-18
1150513,113,9937,全國,0.0000%,包含合併財務報表之母子公司,N/A,2026-05-18
1150513,113,9938,百和,13.6237%,本公司、越南百和責任有限公司、印尼百和股份有限公司、江蘇百宏複合材料股份有限公司、東莞百宏實業有限公司及越南百宏責任有限公司,ISO 50001,2026-05-18
1150513,113,9939,宏全,N/A,N/A,N/A,2026-05-18
1150513,113,9940,信義,21.9864%,信義房屋股份有限公司,ISO 50001,2026-05-18
1150513,113,9941,裕融,1.4873%,本公司+子公司新鑫、裕富全台辦公室據點,N/A,2026-05-18
1150513,113,9942,茂順,N/A,N/A,N/A,2026-05-18
1150513,113,9943,好樂迪,0.0000%,合併財務報表之母子公司,N/A,2026-05-18
1150513,113,9944,新麗,N/A,N/A,N/A,2026-05-18
1150513,113,9945,潤泰新,N/A,N/A,N/A,2026-05-18
1150513,113,9946,三發地產,N/A,N/A,N/A,2026-05-18
