出表日期,公司代號,公司名稱,公司地址,股東常(臨時)會,開會日期,開會地點,是否改選董監,聯絡電話,股務單位,股務單位電話,是否採電子投票,date
1150514,2527,宏璟,台北市基隆路一段420號10樓,臨時會,1150114,新北市汐止區康寧街751巷13號(日月光國際家飾展覽館),否,2691-5899,富邦綜合證券股份有限公司,23611300,強制,2026-05-15
1150514,2528,皇普,桃園市桃園區文中路747號6樓,常會,1150528,桃園市中壢區春德路101號(和逸飯店桃園館-珍珠廳),是,03-2171111,福邦證券股份有限公司,(02)2371-1658,強制,2026-05-15
1150514,2530,華建,台北市內湖區成功路五段460號16樓,常會,1150626,台北市內湖區成功路五段420巷28號B1(康寧生活會館),是,022632-8877,中國信託商業銀行代理部,02-66365566,強制,2026-05-15
1150514,2534,宏盛,台北市松山區敦化北路168號14樓,常會,1150526,台北市民生東路三段156號11樓（群益金鼎證券股份有限公司訓練教室）,是,2719-9999,群益金鼎證券(股)公司股務代理部,27023999,強制,2026-05-15
1150514,2535,達欣工,台北市大安區敦化南路二段92號9樓,常會,1150609,台北市信義區信義路五段1號2樓(台北國際會議中心),是,(02)27062929,富邦綜合證券股份有限公司,(02)2361-1300,強制,2026-05-15
1150514,2536,宏普,台北市大安區敦化南路二段19號9樓,常會,1150617,台北市大安區敦化南路二段19號3樓(寶紘敦南國際會議中心),否,(02)2755-2662,元大證券股份有限公司,(02)2586-5859,強制,2026-05-15
1150514,2537,聯上發,台北市信義區忠孝東路五段68號36樓,常會,1150623,台北市信義區忠孝東路四段560號8樓(大瀚環球商務中心-市府中心),是,27229898,元大證券股份有限公司股務代理部,25865859,強制,2026-05-15
1150514,2538,基泰,台北市中正區衡陽路五十一號十樓,常會,1150616,台北市中正區衡陽路51號6樓(前瞻廳),否,23830666,中國信託代理部,(02)6636-5566,強制,2026-05-15
1150514,2539,櫻花建,台中市西區臺灣大道二段239號4樓,常會,1150616,臺中市西區館前路57號B1（全國大飯店）,是,(04)36005800,中國信託商業銀行代理部,(02)66365566,強制,2026-05-15
1150514,2540,愛山林,台北市中山區龍江路128號2樓,常會,1150630,台北市中山區龍江路128號2樓(會議廳),是,(02)8773-6688,統一綜合證券(股)公司股務代理部,(02)2746-3797,強制,2026-05-15
1150514,2542,興富發,台北市中山區樂群二路267號10樓,常會,1150617,台北市中山區植福路8號（大直典華飯店 光影廳）,是,(02)2755-5899,群益金鼎證券(股)公司股務代理部,(02)2702-3999,強制,2026-05-15
1150514,2543,皇昌,台北市內湖區潭美街539號23樓,常會,1150617,台北市內湖區潭美街539號3樓會議室,是,2792-2988,台新綜合證券(股)公司股務代理部,2504-8125,強制,2026-05-15
1150514,2545,皇翔,台北市博愛路38號8樓,常會,1150601,台北市中山北路五段470巷8號(台北士林萬麗酒店2F),否,23882898,元大證券股份有限公司,25865859,強制,2026-05-15
1150514,2546,根基,台北市松山區民權東路三段169號9樓,常會,1150525,台北市松山區民權東路三段169號(冠德民權大樓15樓論壇室),是,(02)2378-6789,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-15
1150514,2547,日勝生,台北市大同區市民大道一段209號14樓,常會,1150609,臺北市承德路一段3號5樓(君品酒店亮廳),否,(02)7733-8888,凱基證券股份有限公司,(02)2389-2999,強制,2026-05-15
1150514,2548,華固,台北市信義路四段456號7樓,常會,1150529,台北市信義區松壽路2號(台北君悅酒店&#12032;樓君寓&#12038;廳),是,2758-2828,台新證券股務代理部,2504-8125,強制,2026-05-15
1150514,2597,潤弘,台北市中山區八德路二段308號10樓,常會,1150511,台北市中山區八德路二段260號3樓中影八德大樓,是,02-81619999,本公司股務,81617958,強制,2026-05-15
1150514,2601,益航,台北市復興南路二段237號14樓,常會,1150618,台北市建國南路二段二三一號地下一樓國際會議廳,是,27069911,凱基證券股份有限公司,(02)2389-2999,強制,2026-05-15
1150514,2603,長榮,台北市中山區民生東路二段166號,常會,1150528,台北市中山南路11號財團法人張榮發基金會國際會議中心11樓會議廳,是,(02)2505-7766,股務課,(02)2500-1668,強制,2026-05-15
1150514,2605,新興,台北市大安區復興南路一段368號14樓,常會,1150611,台北市敦化南路二段201號台北遠東香格里拉飯店地下一樓怡東園,否,02-27037055,中國信託商業銀行代理部,02-66365566,強制,2026-05-15
1150514,2606,裕民,台北市敦化南路二段207號29樓,常會,1150521,集思交通部國際會議中心-集會堂(台北市中正區杭州南路一段24號5樓),否,(02)27338000,亞東證券股份有限公司,(02)77531699,強制,2026-05-15
1150514,2607,榮運,桃園市桃園區經國路899號,常會,1150526,台北市中山南路11號財團法人張榮發基金會國際會議中心11樓會議廳,是,03-3252060,長榮國際儲運股份有限公司股務課,02-25001668,強制,2026-05-15
1150514,2608,嘉里大榮,台北市中正區新生南路一段50號14樓,常會,1150528,台北市大安區敦化南路二段 201 號（台北遠東香格里拉怡東園）,否,02-33226888,永豐金證券股份有限公司,02-23816288,強制,2026-05-15
1150514,2609,陽明,基隆市七堵區明德一路271號,常會,1150529,臺北市松山區長安東路二段225號(合作金庫商業銀行國際會議中心1樓),否,02-2455-9988,凱基證券股份有限公司,02-2389-2999,強制,2026-05-15
1150514,2610,華航,桃園市大園區航站南路一號,常會,1150527,桃園國際機場凱悅酒店(337桃園市大園區航站南路1-1號),否,(03)399-8888,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-15
1150514,2611,志信,台北市大安區市民大道三段206號6樓,常會,1150604,台北市中山區市民大道三段83號二樓(台北美麗信花園酒店),是,(02)2509-0036,統一綜合證券股份有限公司,(02)2746-3797,強制,2026-05-15
1150514,2612,中航,台北市濟南路一段15號9樓,常會,1150529,台北市忠孝東路一段12號台北喜來登大飯店B2壽廳,否,(02)23963282,凱基證券股份有限公司,(02)23148800,強制,2026-05-15
1150514,2613,中櫃,新北市汐止區大同路三段二七五號,常會,1150521,台中巿梧棲區文化路二段85號(梧棲區農會產業文化大樓),否,(02)86482211,中國信託商業銀行代理部,(02)66365566,強制,2026-05-15
1150514,2614,東森,台北市復興南路一段368號8樓,常會,1150520,台北市信義區信義路五段1號台北國際會議中心4樓雅軒,是,2755-7565,統一綜合證券(股)公司股務代理部,2746-3797,強制,2026-05-15
1150514,2615,萬海,台北市松江路136號10樓,常會,1150528,自由廣場會議中心國際演藝廳(台北市內湖區瑞光路399號2樓),是,02-25677961,華南永昌綜合證券(股)公司股務部,02-27186425,強制,2026-05-15
1150514,2616,山隆,新北市板橋區民生路一段1-2號1樓,常會,1150618,新北市板橋區民生路一段1號地下一樓(正隆麗池國際會議廳),是,(02)29599611,山隆通運股份有限公司,(02)22225131,強制,2026-05-15
1150514,2617,台航,台北市濟南路二段29號2~6樓,常會,1150611,台大校友會館(地址：臺北市濟南路一段2-1號4樓),否,02-23941769,元大證券股份有限公司,02-2586-5859,強制,2026-05-15
1150514,2618,長榮航,桃園市蘆竹區新南路一段376號,常會,1150529,台北市中山南路11號財團法人張榮發基金會國際會議中心11樓會議廳,是,03-3515151,長榮航空股務課,02-2500-4100,強制,2026-05-15
1150514,2630,亞航,台南市仁德區仁愛里機場路1050號,常會,1150617,台南市仁德區機場路1050號(本公司同同館2樓),否,06-2681911,富邦綜合證券股份有限公司,(02)23611300,強制,2026-05-15
1150514,2633,台灣高鐵,(11568)台北市南港區經貿二路66號13樓,常會,1150527,國泰金融會議廳(住址：台北市信義區松仁路九號一樓),是,02-8789-2000,富邦綜合證券股務代理部,02-2361-1300,強制,2026-05-15
1150514,2634,漢翔,台中市西屯區漢翔路1號,常會,1150522,台中市沙鹿區忠貞路20巷176號（翔園文旅文康中心）,否,04-27020001,福邦證券股份有限公司,02-23711658,強制,2026-05-15
1150514,2636,台驊控股,台北市信義區忠孝東路四段 563 號 12樓,常會,1150605,台北市信義區忠孝東路四段560號8樓,否,27532093,中國信託商業銀行代理部,02-6636-5566,強制,2026-05-15
1150514,2637,慧洋-KY,"Windward 3,Regatta Office Park,PO Box 1350,Grand Cayman KY1",常會,1150522,台北市中正區杭州南路一段24號（集思交通部國際會議中心-202會議室）,否,02-27552637,永豐金證券股份有限公司,02-23816288,強制,2026-05-15
1150514,2642,宅配通,241020新北市三重區神農街426號,常會,1150518,台北市南港區忠孝東路七段508號1樓 台北生技園區 (會議室3),否,02-66165500,凱基證券股份有限公司股務代理部,02-23892999,強制,2026-05-15
1150514,2645,長榮航太,桃園市大園區航站南路6號,常會,1150526,台北市中山南路11號財團法人張榮發基金會國際會議中心10樓1001會議廳,否,03-3519500,凱基證券股份有限公司股務代理部,02-23892999,強制,2026-05-15
1150514,2646,星宇航空,臺北市信義區忠孝東路四段525號11樓,常會,1150529,台北市中山區樂群二路199號萬豪一廳(台北萬豪酒店),否,02-27911000,元大證券股份有限公司股務代理部,02-25865859,強制,2026-05-15
1150514,2701,萬企,台北市峨嵋街52號,常會,1150623,台北市萬華區峨眉街52號,否,(02)2375-3211,本公司股務科,(02)2381-3737,--,2026-05-15
1150514,2702,華園,高雄市苓雅區四維三路6號23樓B室,常會,1150520,華園大飯店草衙館 (高雄市前鎮區中安路1號),否,07-2410123,國票綜合證券股份有限公司,02-25288988,強制,2026-05-15
1150514,2704,國賓,臺北市中山區中山北路2段65巷9號2樓,常會,1150609,新竹市中華路二段188號本公司新竹分公司10樓國際廳,否,(02)2551-1111,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-15
1150514,2705,六福,新竹縣關西鎮仁安里拱子溝六十號,常會,1150528,新竹縣關西鎮仁安里拱子溝六十號【六福莊生態度假旅館-非洲廳】,否,03-547-5665,兆豐證券(股)公司,02-3393-0898,強制,2026-05-15
1150514,2706,第一店,台北市南京東路二段六十三號,常會,1150629,臺北市中山區南京東路二段63號,否,25418234,第一華僑大飯店(股)股務課,23753211,--,2026-05-15
1150514,2707,晶華,台北市中山北路2段39巷3號1-20樓,常會,1150616,台北市中山北路2段39巷3號4樓-晶華酒店貴賓廳,否,(02)2523-8000,台新證券股務代理部,(02)2504-8125,強制,2026-05-15
1150514,2712,遠雄來,974花蓮縣壽豐鄉鹽寮村山嶺18號,常會,1150520,花蓮縣壽豐鄉鹽寮村山嶺18號-花蓮遠雄悅來大飯店會議廳,是,(03)8123900,元大證券股份有限公司,(02)25863117,強制,2026-05-15
1150514,2722,夏都,屏東縣恆春鎮網紗里環城北路218巷15號,常會,1150526,夏都城旅安平館(台南市南區新建路47號),否,08-8862377,統一綜合證券股份有限公司,02-27463797,強制,2026-05-15
1150514,2723,美食-KY,台中市南屯區工業23路35號,常會,1150526,台中市南屯區工業18路29號（新幹線花園酒店）,否,(04)3503-9090,元大證券股份有限公司,(02)2586-5859,強制,2026-05-15
1150514,2727,王品,臺中市西區臺灣大道二段218號29樓,常會,1150617,台中金典酒店(台中市西區健行路1049號14樓),是,04-23221868,永豐金證券股份有限公司,(02)2381-6288,強制,2026-05-15
1150514,2731,雄獅,台北市內湖區石潭路151號9樓,常會,1150525,台北市內湖區石潭路151號2樓(本公司),否,8793-9000,富邦綜合證券股份有限公司,(02)2361-1300,強制,2026-05-15
1150514,2739,寒舍,台北市中正區忠孝東路一段12號,常會,1150526,台北巿忠孝東路一段十二號地下一樓(台北喜來登大飯店B1玉瀾廳),否,(02)2321-5511,富邦綜合證券(股)公司股務代理部,(02)2361-1300,強制,2026-05-15
1150514,2748,雲品,台北市中山區中山北路二段96號8樓,常會,1150527,新北市新莊區五工路66號6樓(新莊頤品大飯店),否,(02)2998-6788,中國信託商業銀行代理部,(02)6636-5566,強制,2026-05-15
1150514,2753,八方雲集,新北市淡水區中正東路二段27號18樓,常會,1150611,新北市淡水區中正東路二段27號20樓(長傳企管訓練中心),是,02-88098898,中國信託商業銀行股份有限公司,02-66365566,強制,2026-05-15
1150514,2762,世界健身-KY,台中市西屯區市政路402號36樓,常會,1150525,台中市西屯區朝富路99號(台中林酒店),是,04-36008020,永豐金證券股份有限公司,02-23816288,強制,2026-05-15
1150514,2801,彰銀,臺中市自由路二段三八號,常會,1150618,臺北市中山區中山北路2段57號彰化銀行臺北大樓。,是,02-25362951,兆豐證券股務代理部,02-33930898,強制,2026-05-15
1150514,2812,台中銀,台中市民權路87號,常會,1150527,台中市西區民權路八十七號十樓,是,04-22236021,本公司股務科,02-23957388,強制,2026-05-15
1150514,2816,旺旺保,台北巿大安區忠孝東路四段219號12樓,常會,1150529,台北市中山北路4段1號圓山飯店2樓敦睦廳,否,2776-5567,國票綜合證券(股)公司股務代理部,(02)2528-8988,強制,2026-05-15
1150514,2820,華票,台北市內湖區堤頂大道二段99號4樓,常會,1150612,台北市羅斯福路四段85號地下一樓集思會議中心(台大館)蘇格拉底廳,否,(02)2799-1177,中國信託商業銀行,(02)6636-5566,強制,2026-05-15
1150514,2832,台產,臺北市館前路49號8樓,常會,1150529,台北喜來登大飯店喜廳(台北市忠孝東路一段12號地下2樓),是,(02)23821666,國票綜合證券股份有限公司,(02)25288988,強制,2026-05-15
1150514,2834,臺企銀,台北市塔城街三十號,常會,1150618,臺北市大同區塔城街30號17樓,否,(02)25597171,元大證券股份有限公司,(02)25865859,強制,2026-05-15
1150514,2836,高雄銀,高雄市左營區博愛二路168號,常會,1150508,高雄市鼓山區龍德新路222號10樓（高雄萬豪酒店皇喜會議室C）,是,(07)557-0535,元大證券股份有限公司股務代理部,(02)2586-5859,強制,2026-05-15
1150514,2838,聯邦銀,台北市松山區民生東路三段109號1、2樓,常會,1150529,台北市金華街187號（國立政治大學公企中心2樓國際會議廳）,否,(02)2718-0001,台新綜合證券(股)公司股務代理部,(02)2504-8125,強制,2026-05-15
1150514,2845,遠東銀,"台北市敦化南路二段207號26, 27樓",常會,1150522,臺北市杭州南路一段24號5樓 (集思交通部國際會議中心),否,(02)2378-6868,亞東證券股份有限公司,(02)7753-1699,強制,2026-05-15
1150514,2849,安泰銀,臺北市信義區信義路五段7號16樓、40樓及41樓,常會,1150624,台北市中正區中山南路11號財團法人張榮發基金會國際會議中心,否,81012277,群益金鼎證券股份有限公司,(02)27023999,強制,2026-05-15
