出表日期,報告年度,公司代號,公司名稱,重大事件之風險管理政策,與使用關鍵材料相關的風險管理之描述,date
1150513,113,4961,天鈺,https://www.fitipower.com/dl/file/uOiITsXJisCTmHvN,"天鈺為降低關鍵原物料之供應風險，進行採購議價時，我
們依同樣規格、數量、交期、運送條件、付款方式、產品品質、交貨速度等基準下做判斷，而非直接採用「最低單價」選出最佳供應商；我們除與既有廠商維持穩定合作外，亦積極開發優
質具有永續發展理念之新供應商（請參閱「供應商評鑑」章節）以避免獨家供應之風險，藉由每週定期的產銷會議與業務討論未來市況及需求的變化，若有缺料或晶圓廠產能限制時及時進行轉廠及備料準備，並與晶圓廠、光罩製作商等供應商簽訂長期合作契約，確保產能及交期無疑；反之，透過準確掌握客戶回饋及市場趨勢，及時調整庫存水平。",2026-05-18
1150513,113,4967,十銓,N/A,N/A,2026-05-18
1150513,113,4968,立積,為確保立積經營團隊得以積極並具成本效益的方式，整合並管理所有涵蓋營運及獲利可能造成影響之各種策略、營運、財務及危害性等潛在的風險，並強化董事會落實風險管理監督之功能，本公司定有經董事會通過之「風險管理政策與程序」，透過風險 辨識、風險分析、風險評估、風險應變與控制、風險監督之流程，完整進行各項既有風險因子的評估與管理，定期觀察新興風險可能對公司產生的衝擊，以此清楚掌握各風險之範疇，並採行適當措施及資源分配，確保公司妥適管理相關風險。,立積電子將採購金額為高標的原物料定義為關鍵原物料，2024年晶圓占總原物料採購金額的61%，相較於2023年提升10 %，故我們將其視為立積電子的關鍵原物料，；為確保關鍵原物料能夠穩定、持續的供應，在相同類型的晶圓製程（如GaAs/SOI等），皆有導入兩家（含）以上的晶圓代工廠以降低生產風險，避免因突發性氣候災害、缺料、運輸延誤等因素影響產品的生產。,2026-05-18
1150513,113,4976,佳凌,N/A,N/A,2026-05-18
1150513,113,4977,眾達-KY,N/A,N/A,2026-05-18
1150513,113,4989,榮科,N/A,N/A,2026-05-18
1150513,113,4994,傳奇,N/A,N/A,2026-05-18
1150513,113,4999,鑫禾,N/A,N/A,2026-05-18
1150513,113,5007,三星,N/A,N/A,2026-05-18
1150513,113,5203,訊連,N/A,N/A,2026-05-18
1150513,113,5215,科嘉-KY,N/A,N/A,2026-05-18
1150513,113,5222,全訊,N/A,N/A,2026-05-18
1150513,113,5225,東科-KY,為本公司及子公司建立健全之風險管理作業，透過風險意識建立對潛在風險之辨識、評估、控制、監督等流程，落實公司治理、達成永續經營目標，已於2024年12月13日董事會決議通過訂定「風險管理政策與程序」，作為本公司最高指導原則。,本公司有惠陽、越南等2個生產基地，與供應鏈體系進行適度分散，降低風險。,2026-05-18
1150513,113,5234,達興材料,N/A,N/A,2026-05-18
1150513,113,5243,乙盛-KY,N/A,N/A,2026-05-18
1150513,113,5244,弘凱,N/A,N/A,2026-05-18
1150513,113,5269,祥碩,N/A,"衝突礦產政策
祥碩要求供應商不得使用衝突礦產。依據「責任商業聯盟」（Responsible Business Alliance, RBA）、「全球永續議題e 化倡議組織」（Global Enabling Sustainability Initiative, GeSI）以及「無衝突礦產冶煉廠計畫（Conflict-free Smelter Program, CFSP）」對衝突礦產的規範，我們自2021 年起對供應商進行衝突礦產調查，要求全部供應商提出不使用衝突地區物質的保證書，確保產品中所使用的礦料，例如錫、鉭、鎢和金，皆不會直接或間接地為武裝衝突地區帶來獲利或造成嚴重人權侵害事件。2024年，供應商衝突礦產調查問卷的回收率為100％，且調查對象皆符合規定。

不使用有害物質
為了生產對環境更友善的產品，祥碩隨時掌握供應鏈對於歐盟環保指令RoHS 及REACH 法規等相關規範的遵循狀況，不僅及時取得供應商的化驗報告，亦對供應商執行相關事項檢核。所有祥碩合格供應商均應符合禁用有害物質的要求，祥碩亦提供客戶不使用有害物質聲明書，承諾產品生產一律使用經環保規格認證之安全材料與零件，符合如RoHS、PFOS、Halogen Free、REACH SVHC 之標準。",2026-05-18
1150513,113,5284,jpp-KY,N/A,N/A,2026-05-18
1150513,113,5285,界霖,1.管理階層就企業風險種類及發生機率大小進行評估。2.重要財務活動須經董事會依相關規範及內部控制制度進行覆核。3.進行跨組織的風險溝通並採行符合成本效益的風險控制方案。4.各部門就相關風險提出分析及建議方案，經層峰核准後採取對策。5.就各項風險採取必要之監控措施。,1.與相關供應商簽訂供料合約穩定料源。2.向不同供應商採購原物料，確保原物供應穩定度。3.本公司依需求數量下單備料，不囤積原料，降低原料價格波動之營運風險。,2026-05-18
1150513,113,5288,豐祥-KY,N/A,N/A,2026-05-18
1150513,113,5306,桂盟,N/A,N/A,2026-05-18
1150513,113,5388,中磊,中磊於2020年經董事會決議訂定《風險管理政策與程序》做為公司風險管理之最高指導原則，以全面性風險管理框架，確保組織風險的全員控管與即時溝通。該框架指派各風險管理單位負責二級控制，要求精準實施風險政策，優化資源分配於風險緩解措施。面對風險時，發展應對策略與恢復計畫，並視需要諮詢外部專家意見，經經營管理委員會同意後修訂相關內部規範。公司依重要性原則識別涵蓋策略、營運、財務及事件等風險領域，旨在最小化潛在損失。,"於上游端，我們要求供應商交付的產品，無論為生產相關主料或輔料之原材料100% 符合禁限用物質相關國際法令；於自身營運階段，就禁限用物質進行進料抽測檢驗，再次確保產品符合法規，降低環境負面衝擊風險。
責任礦產部分，中磊訂有「責任礦產管控辦法」，承諾不使用衝突礦產，每年依據國際性指南執行盡職調查確保相關金屬非來自非法區域。",2026-05-18
1150513,113,5469,瀚宇博,N/A,"1.分散供應來源。
2.長期穩定配合。
3.簽訂採購合約。
4.垂直整合集團開發/統購。
5.異業結盟共同開發。",2026-05-18
1150513,113,5471,松翰,N/A,N/A,2026-05-18
1150513,113,5484,慧友,N/A,N/A,2026-05-18
1150513,113,5519,隆大,N/A,N/A,2026-05-18
1150513,113,5522,遠雄,N/A,N/A,2026-05-18
1150513,113,5525,順天,本公司為提升經營績效，不僅要求同仁做好日常業務控管，還實施了目標及風險管理措施。在制度和流程方面，我們根據風險的不同層級和影響層面進行分類，並跟踪各個部門的風險執行狀況以及改善策略的實施情況。這些改善策略由相關部門進行檢討和評估，以制定應對風險的措施。我們重視事前分析並採取預防措施，有效減少各種風險對企業的影響，避免損失。我們要求各部門盤點營運過程中可能面臨的各種風險，並針對性的制定應對計劃和措施，確保公司的經營活動能夠順利進行並達成既定目標。,"1.	變更材料使用環保材質且可回收。
2.	導入綠建築及智慧宅設計用以節能控制。",2026-05-18
1150513,113,5533,皇鼎,N/A,N/A,2026-05-18
1150513,113,5534,長虹,本公司董事會為最高治理單位，在審計委員會支持下，監督經濟、環境與社會表現及風險管理，並於決策時綜合考量ESG因素與利害關係人意見。公司設有公司治理長，協助董事會運作並確保法規遵循。各部門依職責執行ESG措施，並定期回報進度。為強化永續承諾，成立永續發展委員會，由董事長擔任主席，設立專責小組推動相關行動，各小組由相應部門的主管領導，執行ESG（環境、社會與治理）相關行動。,""" 在土地開發及規劃建築時，依照不同地域、地質、地形，研擬更好的作為，進一步加強友善環
境之建築，提供更好的服務。
● 嚴格控管施工品質。
● 採用高等級環保建材。""",2026-05-18
1150513,113,5546,永固-KY,N/A,N/A,2026-05-18
1150513,113,5607,遠雄港,N/A,N/A,2026-05-18
1150513,113,5608,四維航,"四維航業詳列海運業面對之機會與風險項目，針對各類機會、風險責成各相關部門就其工作範圍，掌握利基並採取各項因應策略與行動；船舶營運相關風險，則以國際安全管理(ISM)相關政策及程序辦理。

董事會為本公司風險管理議案最高指導單位，本公司2023年推動導入風險管理專案，並設置專責的「風險管理小組」，以系統化的方式，全面掌握、整合各項風險管理議題。

根據本公司訂定之「風險管理政策及程序」，節錄如下：

●風險治理
為建置完善的風險治理與管理架構，本公司透過董事會、審計委員會及高階管理階層的參與，使風險管理與公司之策略、目標產生連結，定調公司重大風險項目，提升風險辨識結果之全面性、前瞻性與完整性，並向下宣導及展開對應之風險控管與因應，以合理確保公司策略目標之達成。

本公司應推動由上而下的風險管理文化，透過治理單位與高階管理階層明確的風險管理聲明與承諾、設置並支持風險管理單位、提供全體員工風險管理相關專業訓練等方式，將風險管理意識融入至日常決策及營運活動中，形塑全方位的企業風險管理文化。

本公司之風險治理與管理單位應重視與支持風險管理，提供適切資源使其有效運作，並對風險管理有效運作負責。

●風險監督與審查
經風險評估作業評估之重大風險，權責部門應予監督風險變動趨勢。

風險管理小組每季應召開風險管理會議，由各權責人員報告風險回應方案執行情形、風險趨勢及因應對策等，並做成紀錄，經風險管理小組召集人審查後做為後續作業之依據。

風險管理推動相關會議紀錄應予存查，並擇要彙整至風險管理相關報告中。",N/A,2026-05-18
1150513,113,5706,鳳凰,"鳳凰旅遊永續發展委員會透過ESG 重大性原則，以線上問卷方式鑑別
出與公司營運相關的環境、人權與治理經濟面向的重大主題，針對重大主
題可能對鳳凰旅遊造成的負面衝擊提出因應策略，同時公司風險管理架構
是以各權責部門為核心，展開後續風險管控作業，並且每年至少一次向董
事會報告ESG 風險評鑑因應，以及制訂風險管理政策及程序，讓公司治理
單位能進一步監督公司內部控制制度之有效性，並監督公司實際或潛在風
險之控管。",N/A,2026-05-18
