出表日期,基金代號,基金簡稱,基金類型,基金中文名稱,基金英文名稱,標的指數/追蹤指數名稱,標的指數是否為客製化或需揭露相關資訊之指數,股票及債券投資比例說明,是否設有績效指標,績效指標中文名稱,績效指標英文名稱,是否包含國外成分股,基金統一編號,成立日期,上市日期,基金經理人,經理公司總機,經理公司地址,經理公司董事長,經理公司發言人,經理公司總經理,經理公司代理發言人,總代理人,發行單位數/轉換數,保管機構,保管機構電話,保管機構地址,備註,date
1150514,00766L,台新MSCI中國正2,槓桿/反向指數股票型基金,台新MSCI中國外資自由投資單日正向2倍ETF證券投資信託基金,Taishin MSCI China Free Leveraged 2X Daily ETF,MSCI中國外資自由投資單日正向2倍指數,否,不適用,不適用,不適用,不適用,是,74420409,1080116,1080123,王嘉豪,(02)2501-3838,台北市中山區南京東路二段167號11樓,賴昭吟,葉柱均,葉柱均,NA,NA,1946000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00767,FH美國金融股,國外成分證券指數股票型基金,復華多元資產傘型證券投資信託基金之復華美國金融服務業股票ETF證券投資信託基金,Fuh Hwa Dow Jones US Financial Services Equity ETF,道瓊斯美國金融服務業指數,,不適用,不適用,不適用,不適用,是,74423503,1080115,1080128,廖崇文,((02)8161)6800,台北市八德路二段308號8樓,杜俊雄,周輝啟,周輝啟,無,,4090000,&amp;nbsp;臺灣集中保管結算所股份有,((02)2719)5805,台北市復興北路363號11樓,,2026-05-15
1150514,00770,國泰標普北美科技ETF基金,國外成分證券指數股票型基金,國泰標普北美科技ETF證券投資信託基金,Cathay North American Technology ETF,標普北美科技行業指數,否,不適用,不適用,不適用,不適用,是,74702435,1080122,1080129,林淑娟,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,82958000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00771,元大US高息特別股,國外成分證券指數股票型基金,元大標普美國高息特別股ETF證券投資信託基金,Yuanta S&amp;P U.S. High Yield Preferred Stock ETF,標普美國高收益特別股指數,否,不適用,不適用,不適用,不適用,是,74705236,1080425,1080516,盧永祥,(02)2717-5555,臺北市松山區敦化南路1段66號4樓、5樓及68號2樓之1,劉宗聖,陳沛宇,陳沛宇,張士桓,,14225000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00774B,新光中國政金綠債,國外成分證券指數股票型基金,新光全方位收益ETF傘型證券投資信託基金之新光中國10年期國債及政策金融附加綠債債券ETF 證券投資信託基金,Shin Kong 10 Years China Treasury Policy Bank Green Bond ETF,中債-10年期國債及政策銀行債綠色增強指數,否,不適用,不適用,不適用,不適用,是,74708917,1080125,1080227,王韻茹,(02)25071123,台北市中山區南京東路二段167號11樓,劉坤錫,陳文雄,陳文雄,吳文同,,2350000,臺灣集中保管結算所股份有限公司,(02)27195805,台北市復興北路363號11樓,,2026-05-15
1150514,00774C,00774C,國外成份/加掛外幣證券指數股票型基金,新光全方位收益ETF傘型證券投資信託基金之新光中國10年期國債及政策金融附加綠債債券ETF證券投資信託基金-加掛人民幣ETF受益憑證-國外成份/加掛外幣證券指數股票型基金,Shin Kong 10 Years China Treasury Policy Bank Green Bond ETF RMB,中債-10年期國債及政策銀行債綠色增強指數,否,不適用,不適用,不適用,不適用,是,74708917,1080701,1080828,林怡君,(02)25071123,台北市中山區南京東路二段167號11樓,劉坤錫,陳文雄,陳文雄,吳文同,,1950000,臺灣集中保管結算所股份有限公司,(02)27195805,台北市復興北路363號11樓,,2026-05-15
1150514,00775B,新光投等債15+,國外成分證券指數股票型基金,新光全方位收益ETF傘型證券投資信託基金之新光富時15年以上特選產業美元投資等級債券ETF證券投資信託基金,Shin Kong FTSE 15 Years Investment Grade USD Corporate Bond ETF,富時15年期以上投資等級債券指數,否,不適用,不適用,不適用,不適用,是,74708894,1080125,1080215,劉恆誌,(02)2501-3838,台北市中山區南京東路二段167號11樓,賴昭吟,葉柱均,葉柱均,NA,,232100000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00776,新光ICE美國權值,國外成分證券指數股票型基金,新光全方位收益ETF傘型證券投資信託基金之新光NYSE美國核心大型權值股ETF證券投資信託基金,Shin Kong NYSE US Core Large Cap ETF,NYSE 美國核心大型權值股指數,否,不適用,不適用,不適用,不適用,是,74708867,1080125,1080215,N/A,(02)25071123,台北市中山區南京東路二段167號11樓,劉坤錫,陳文雄,陳文雄,吳文同,,100000,臺灣集中保管結算所股份有限公司,(02)27195805,台北市復興北路363號11樓,,2026-05-15
1150514,00783,富邦中証500,國外成分證券指數股票型基金,富邦多元收益ⅡETF傘型證券投資信託基金之富邦中國中証中小500ETF證券投資信託基金,Fubon China CSI 500 Index ETF,中証小盤500指數,否,不適用,不適用,不適用,不適用,是,74721518,1080320,1080327,陳又又吉,(02)8771-6688,台北市敦化南路一段108號8樓,黃昭棠,黃昭棠,呂其倫,呂其倫,,10531000,彰化商業銀行股份有限公司,(02)2536-2951,台北市中山區中山北路二段57號12樓,,2026-05-15
1150514,0080,恒中國,境外指數股票型基金,恒生H股指數股票型基金,HANG SENG H-SHARE INDEX ETF,恒生H股指數,,不適用,不適用,不適用,不適用,是,22102255,0921119,0980814,恒生投資管理有限公司,(02)23257888,台北市敦化南路二段99號24樓,馮孝忠,陳如中,馮孝忠,李珮瑜,匯豐中華證券投資信託股份有限公司,500000,匯豐中華證券投資信託股份有限公,(02)23257888,台北市敦化南路二段99號24樓,,2026-05-15
1150514,0081,恒香港,境外指數股票型基金,恒生指數股票型基金,HANG SENG INDEX ETF,恒生指數,,不適用,不適用,不適用,不適用,是,22102255,0930913,0980814,恒生投資管理有限公司,(02)23257888,台北市敦化南路二段99號24樓,馮孝忠,陳如中,馮孝忠,李珮瑜,匯豐中華證券投資信託股份有限公司,250000,匯豐中華證券投資信託股份有限公,(02)23257888,台北市敦化南路二段99號24樓,,2026-05-15
1150514,008201,BP上證50,境外指數股票型基金,標智上證50中國指數基金(本基金配息來源可能為本金),W.I.S.E. - SSE 50 China Tracker,上證50指數,,不適用,不適用,不適用,不適用,是,70806514,0980409,0991208,中銀國際英國保誠資產,((02)2181)5678,台北市中山區明水路698號,丁紹曾,張慈恩,張慈恩,吳麗真,凱基證券投資信託股份有限公司,349100,凱基證券股份有限公司股務代理部,(2389)2999,台北市重慶南路1段2號5樓,,2026-05-15
1150514,00830,國泰費城半導體,國外成分證券指數股票型基金,國泰大三元ETF傘型證券投資信託基金之美國費城半導體證券投資信託基金,Cathay U.S. PHLX Semiconductor Sector ETF,美國費城半導體指數,否,不適用,不適用,不適用,不適用,是,75968002,1080423,1080503,李翰林,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,658965000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00850,元大臺灣ESG永續,國內成分證券指數股票型基金,元大臺灣ESG永續ETF證券投資信託基金,Yuanta FTSE4Good TIP Taiwan ESG ETF,臺灣永續指數,否,不適用,不適用,不適用,不適用,否,76322163,1080815,1080823,邱鉦淵,(02)2717-5555,臺北市松山區敦化南路1段66號4樓、5樓及68號2樓之1,劉宗聖,陳沛宇,陳沛宇,張士桓,,418444000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00851,台新全球AI,國外成分證券指數股票型基金,台新SG全球AI機器人精選ETF證券投資信託基金,Taishin SG Global AI and Robotics Select ETF,SG全球AI機器人精選指數,是,不適用,不適用,不適用,不適用,是,76321684,1080730,1080812,黃鈺民,(02)2501-3838,台北市中山區南京東路二段167號11樓,賴昭吟,葉柱均,葉柱均,NA,,6025000,臺灣中小企業銀行股份有限公司,(02)2559-7171,臺北市塔城街30 號,,2026-05-15
1150514,00852L,國泰美國道瓊正2,槓桿/反向指數股票型基金,國泰道瓊工業平均指數單日正向2倍證券投資信託基金,Cathay DJIA Daily Leveraged 2X ETF,道瓊工業平均單日正向2倍指數,否,不適用,不適用,不適用,不適用,是,76325112,1080815,1080822,蘇鼎宇,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,8865000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00861,元大全球未來通訊,國外成分證券指數股票型基金,元大全球未來通訊ETF證券投資信託基金,Yuanta Global NextGen Communications ETF,NYSE FactSet全球未來通訊指數,是,不適用,不適用,不適用,不適用,是,76347684,1081111,1081119,方雅婷,(02)2717-5555,臺北市松山區敦化南路1段66號4樓、5樓及68號2樓之1,劉宗聖,陳沛宇,陳沛宇,張士桓,,68912000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00865B,國泰US短期公債,國外成分證券指數股票型基金,國泰美國收益傘型證券投資信託基金之美國短期公債ETF證券投資信託基金,Cathay US Short Term Treasury ETF,彭博美國短期公債收益指數,否,不適用,不適用,不適用,不適用,是,76355987,1081115,1081125,陳韻竹,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,233744000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00866,新光Shiller CAPE,國外成分證券指數股票型基金,新光優質收益ETF傘型證券投資信託基金之新光Shiller Barclays CAPE&#174;美國產業價值投資ETF證券投資信託基金,Shin Kong Shiller Barclays CAPE&#174; US Sector Value ETF,Shiller Barclays CAPE&#174;美國產業價值投資指數,否,不適用,不適用,不適用,不適用,是,76492547,1081108,1081119,N/A,(02)25071123,台北市中山區南京東路二段167號11樓,劉坤錫,陳文雄,陳文雄,吳文同,,1229000,臺灣集中保管結算所股份有限公司,(02)27195805,台北市復興北路363號11樓,,2026-05-15
1150514,00875,國泰網路資安ETF,國外成分證券指數股票型基金,國泰網路資安ETF證券投資信託基金,Cathay Cyber Security ETF,納斯達克ISE 全球網路資安指數,否,不適用,不適用,不適用,不適用,是,77060531,1090323,1090330,沈廷陽,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,13488000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00876,元大全球5G(原名:元大未來關鍵科技),國外成分證券指數股票型基金,元大全球5G關鍵科技ETF證券投資信託基金(原名:元大全球未來關鍵科技ETF證券投資信託基金),Yuanta Global 5G &amp; NexGen Telecommunication Components ETF,iSTOXX全球5G關鍵科技指數,是,不適用,不適用,不適用,不適用,是,77549343,1090622,1090707,李政剛,(02)2717-5555,臺北市松山區敦化南路1段66號4樓、5樓及68號2樓之1,劉宗聖,陳沛宇,陳沛宇,張士桓,,74024000,臺灣集中保管結算股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00878,國泰永續高股息,國內成分證券指數股票型基金,國泰台灣高股息傘型證券投資信託基金之台灣ESG永續高股息ETF證券投資信託基金,Cathay MSCI Taiwan ESG Sustainability High Dividend Yield ETF,MSCI臺灣ESG永續高股息精選30指數,是,不適用,不適用,不適用,不適用,否,88090913,1090710,1090720,江宇騰,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,18976290000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00881,國泰台灣科技龍頭,國內成分證券指數股票型基金,國泰台灣科技龍頭ETF證券投資信託基金,Cathay Taiwan Technology Leader ETF,臺灣指數公司特選臺灣上市上櫃FactSet科技龍頭通訊指數,是,不適用,不適用,不適用,不適用,否,88114133,1091201,1091210,蘇鼎宇,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,2353903000,台灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00882,中信中國高股息,國外成分證券指數股票型基金,中國信託全球收益ETF傘型證券投資信託基金之中國信託恒生中國高股息ETF證券投資信託基金,CTBC Hang Seng China High Dividend Yield ETF,恒生中國高股息率指數,是,不適用,不適用,不適用,不適用,是,88134187,1100127,1100204,葉松炫,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,2048349000,兆豐國際商業銀行股份有限公司,(02)2563-3156,臺北市中山區吉林路100號11樓,,2026-05-15
1150514,00885,富邦越南,國外成分證券指數股票型基金,富邦富時越南ETF證券投資信託基金,Fubon FTSE Vietnam ETF,富時越南30指數,否,不適用,不適用,不適用,不適用,是,88173189,1100330,1100419,陳仲愷,(02)8771-6688,台北市敦化南路一段108號8樓,黃昭棠,黃昭棠,呂其倫,呂其倫,,670738000,臺灣新光商業銀行股份有限公司,(02)8758-7288,台北市信義區松仁路32號4樓之1,,2026-05-15
1150514,00891,中信關鍵半導體,國內成分證券指數股票型基金,中國信託臺灣ESG永續關鍵半導體ETF證券投資信託基金,CTBC Taiwan ESG Leading Semiconductor ETF,NYSE FactSet 臺灣ESG永續關鍵半導體指數,是,不適用,不適用,不適用,不適用,否,88182265,1100520,1100528,張圭慧,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,1653090000,永豐商業銀行股份有限公司,(02)2505-9999,臺北市中山區南京東路3段36號,,2026-05-15
1150514,00892,富邦台灣半導體,國內成分證券指數股票型基金,富邦台灣核心半導體ETF證券投資信託基金,Fubon ICE FactSet Taiwan Core Semiconductor ETF,NYSE FactSet台灣核心半導體指數,是,不適用,不適用,不適用,不適用,否,88183736,1100602,1100610,陳又又吉,(02)8771-6688,台北市敦化南路一段108號8樓,黃昭棠,黃昭棠,呂其倫,呂其倫,,265792000,中國信託商業銀行股份有限公司,(02)2381-8890,台北市中正區重慶南路一段77號4樓,,2026-05-15
1150514,00893,國泰智能電動車,國外成分證券指數股票型基金,國泰全球智能電動車ETF證券投資信託基金,Cathay Global Autonomous EV ETF,NYSE FactSet 全球智能電動車指數,是,不適用,不適用,不適用,不適用,是,88185256,1100621,1100701,游凱卉,(02)2700-8399,台北市大安區敦化南路二段39號6樓,李偉正,鄭立誠,張雍川,陳麗萍,國泰證券投資信託股份有限公司,375884000,臺灣集中保管結算所股份有限公司,(02)2719-5805,台北市復興北路363號11樓,,2026-05-15
1150514,00894,中信小資高價30,國內成分證券指數股票型基金,中國信託特選小資高價30ETF證券投資信託基金,CTBC TIP Customized Investor Movement Aristocrats 30ETF,臺灣指數公司特選小資高價30指數,是,不適用,不適用,不適用,不適用,否,88195183,1100805,1100813,韓聖弘,(02)2652-6688,台北市南港區經貿二路188號12樓,陳金榮,陳正華,陳正華,黃伊芃,,152009000,合作金庫商業銀行股份有限公司,(02)2173-8888,臺北市松山區長安東路二段225號,,2026-05-15
